date,emp_thous,series_id,naics3,industry
2019-03-01,418.7,CES3132700001,327,Nonmetallic Mineral
2019-04-01,420.0,CES3132700001,327,Nonmetallic Mineral
2019-05-01,418.0,CES3132700001,327,Nonmetallic Mineral
2019-06-01,417.5,CES3132700001,327,Nonmetallic Mineral
2019-07-01,418.5,CES3132700001,327,Nonmetallic Mineral
2019-08-01,418.1,CES3132700001,327,Nonmetallic Mineral
2019-09-01,417.0,CES3132700001,327,Nonmetallic Mineral
2019-10-01,419.4,CES3132700001,327,Nonmetallic Mineral
2019-11-01,418.0,CES3132700001,327,Nonmetallic Mineral
2019-12-01,415.0,CES3132700001,327,Nonmetallic Mineral
2020-01-01,417.1,CES3132700001,327,Nonmetallic Mineral
2020-02-01,419.4,CES3132700001,327,Nonmetallic Mineral
2020-03-01,415.7,CES3132700001,327,Nonmetallic Mineral
2020-04-01,371.7,CES3132700001,327,Nonmetallic Mineral
2020-05-01,386.0,CES3132700001,327,Nonmetallic Mineral
2020-06-01,394.7,CES3132700001,327,Nonmetallic Mineral
2020-07-01,398.5,CES3132700001,327,Nonmetallic Mineral
2020-08-01,392.9,CES3132700001,327,Nonmetallic Mineral
2020-09-01,398.7,CES3132700001,327,Nonmetallic Mineral
2020-10-01,398.8,CES3132700001,327,Nonmetallic Mineral
2020-11-01,400.2,CES3132700001,327,Nonmetallic Mineral
2020-12-01,400.7,CES3132700001,327,Nonmetallic Mineral
2021-01-01,395.9,CES3132700001,327,Nonmetallic Mineral
2021-02-01,393.6,CES3132700001,327,Nonmetallic Mineral
2021-03-01,401.2,CES3132700001,327,Nonmetallic Mineral
2021-04-01,405.0,CES3132700001,327,Nonmetallic Mineral
2021-05-01,400.0,CES3132700001,327,Nonmetallic Mineral
2021-06-01,403.2,CES3132700001,327,Nonmetallic Mineral
2021-07-01,406.5,CES3132700001,327,Nonmetallic Mineral
2021-08-01,407.1,CES3132700001,327,Nonmetallic Mineral
2021-09-01,407.9,CES3132700001,327,Nonmetallic Mineral
2021-10-01,406.0,CES3132700001,327,Nonmetallic Mineral
2021-11-01,410.3,CES3132700001,327,Nonmetallic Mineral
2021-12-01,410.7,CES3132700001,327,Nonmetallic Mineral
2022-01-01,413.0,CES3132700001,327,Nonmetallic Mineral
2022-02-01,414.8,CES3132700001,327,Nonmetallic Mineral
2022-03-01,415.1,CES3132700001,327,Nonmetallic Mineral
2022-04-01,415.3,CES3132700001,327,Nonmetallic Mineral
2022-05-01,417.0,CES3132700001,327,Nonmetallic Mineral
2022-06-01,416.7,CES3132700001,327,Nonmetallic Mineral
2022-07-01,417.3,CES3132700001,327,Nonmetallic Mineral
2022-08-01,420.3,CES3132700001,327,Nonmetallic Mineral
2022-09-01,418.3,CES3132700001,327,Nonmetallic Mineral
2022-10-01,419.9,CES3132700001,327,Nonmetallic Mineral
2022-11-01,420.3,CES3132700001,327,Nonmetallic Mineral
2022-12-01,423.5,CES3132700001,327,Nonmetallic Mineral
2023-01-01,424.5,CES3132700001,327,Nonmetallic Mineral
2023-02-01,423.1,CES3132700001,327,Nonmetallic Mineral
2023-03-01,420.8,CES3132700001,327,Nonmetallic Mineral
2023-04-01,416.8,CES3132700001,327,Nonmetallic Mineral
2023-05-01,415.5,CES3132700001,327,Nonmetallic Mineral
2023-06-01,419.2,CES3132700001,327,Nonmetallic Mineral
2023-07-01,419.9,CES3132700001,327,Nonmetallic Mineral
2023-08-01,420.0,CES3132700001,327,Nonmetallic Mineral
2023-09-01,420.9,CES3132700001,327,Nonmetallic Mineral
2023-10-01,420.7,CES3132700001,327,Nonmetallic Mineral
2023-11-01,421.4,CES3132700001,327,Nonmetallic Mineral
2023-12-01,423.1,CES3132700001,327,Nonmetallic Mineral
2024-01-01,420.7,CES3132700001,327,Nonmetallic Mineral
2024-02-01,418.9,CES3132700001,327,Nonmetallic Mineral
2024-03-01,419.0,CES3132700001,327,Nonmetallic Mineral
2024-04-01,417.8,CES3132700001,327,Nonmetallic Mineral
2024-05-01,417.8,CES3132700001,327,Nonmetallic Mineral
2024-06-01,418.4,CES3132700001,327,Nonmetallic Mineral
2024-07-01,417.7,CES3132700001,327,Nonmetallic Mineral
2024-08-01,417.2,CES3132700001,327,Nonmetallic Mineral
2024-09-01,417.2,CES3132700001,327,Nonmetallic Mineral
2024-10-01,419.6,CES3132700001,327,Nonmetallic Mineral
2024-11-01,417.2,CES3132700001,327,Nonmetallic Mineral
2024-12-01,416.4,CES3132700001,327,Nonmetallic Mineral
2025-01-01,416.5,CES3132700001,327,Nonmetallic Mineral
2025-02-01,416.6,CES3132700001,327,Nonmetallic Mineral
2025-03-01,416.9,CES3132700001,327,Nonmetallic Mineral
2025-04-01,418.0,CES3132700001,327,Nonmetallic Mineral
2025-05-01,417.1,CES3132700001,327,Nonmetallic Mineral
2025-06-01,417.0,CES3132700001,327,Nonmetallic Mineral
2025-07-01,417.2,CES3132700001,327,Nonmetallic Mineral
2025-08-01,417.1,CES3132700001,327,Nonmetallic Mineral
2025-09-01,419.1,CES3132700001,327,Nonmetallic Mineral
2025-10-01,418.0,CES3132700001,327,Nonmetallic Mineral
2025-11-01,415.6,CES3132700001,327,Nonmetallic Mineral
2025-12-01,414.9,CES3132700001,327,Nonmetallic Mineral
2026-01-01,418.2,CES3132700001,327,Nonmetallic Mineral
2026-02-01,418.7,CES3132700001,327,Nonmetallic Mineral
2026-03-01,421.5,CES3132700001,327,Nonmetallic Mineral
2015-01-01,371.5,CES3232200001,322,Paper
2015-02-01,371.6,CES3232200001,322,Paper
2015-03-01,372.5,CES3232200001,322,Paper
2015-04-01,372.4,CES3232200001,322,Paper
2015-05-01,372.1,CES3232200001,322,Paper
2015-06-01,370.5,CES3232200001,322,Paper
2015-07-01,372.8,CES3232200001,322,Paper
2015-08-01,373.0,CES3232200001,322,Paper
2015-09-01,373.9,CES3232200001,322,Paper
2015-10-01,373.6,CES3232200001,322,Paper
2015-11-01,373.9,CES3232200001,322,Paper
2015-12-01,373.5,CES3232200001,322,Paper
2016-01-01,373.5,CES3232200001,322,Paper
2016-02-01,372.9,CES3232200001,322,Paper
2016-03-01,371.3,CES3232200001,322,Paper
2016-04-01,371.3,CES3232200001,322,Paper
2016-05-01,371.5,CES3232200001,322,Paper
2016-06-01,371.7,CES3232200001,322,Paper
2016-07-01,371.0,CES3232200001,322,Paper
2016-08-01,370.4,CES3232200001,322,Paper
2016-09-01,369.0,CES3232200001,322,Paper
2016-10-01,368.6,CES3232200001,322,Paper
2016-11-01,368.2,CES3232200001,322,Paper
2016-12-01,367.9,CES3232200001,322,Paper
2017-01-01,368.5,CES3232200001,322,Paper
2017-02-01,368.5,CES3232200001,322,Paper
2017-03-01,368.8,CES3232200001,322,Paper
2017-04-01,369.2,CES3232200001,322,Paper
2017-05-01,367.4,CES3232200001,322,Paper
2017-06-01,365.1,CES3232200001,322,Paper
2017-07-01,365.5,CES3232200001,322,Paper
2017-08-01,364.7,CES3232200001,322,Paper
2017-09-01,364.6,CES3232200001,322,Paper
2017-10-01,364.1,CES3232200001,322,Paper
2017-11-01,364.6,CES3232200001,322,Paper
2017-12-01,362.3,CES3232200001,322,Paper
2018-01-01,363.6,CES3232200001,322,Paper
2018-02-01,364.2,CES3232200001,322,Paper
2018-03-01,364.0,CES3232200001,322,Paper
2018-04-01,364.9,CES3232200001,322,Paper
2018-05-01,365.2,CES3232200001,322,Paper
2018-06-01,365.5,CES3232200001,322,Paper
2018-07-01,365.5,CES3232200001,322,Paper
2018-08-01,366.2,CES3232200001,322,Paper
2018-09-01,367.0,CES3232200001,322,Paper
2018-10-01,366.5,CES3232200001,322,Paper
2018-11-01,366.4,CES3232200001,322,Paper
2018-12-01,366.0,CES3232200001,322,Paper
2019-01-01,365.1,CES3232200001,322,Paper
2019-02-01,365.4,CES3232200001,322,Paper
2019-03-01,365.5,CES3232200001,322,Paper
2019-04-01,365.4,CES3232200001,322,Paper
2019-05-01,366.0,CES3232200001,322,Paper
2019-06-01,365.7,CES3232200001,322,Paper
2019-07-01,366.2,CES3232200001,322,Paper
2019-08-01,365.4,CES3232200001,322,Paper
2019-09-01,364.3,CES3232200001,322,Paper
2019-10-01,365.2,CES3232200001,322,Paper
2019-11-01,364.1,CES3232200001,322,Paper
2019-12-01,363.8,CES3232200001,322,Paper
2020-01-01,363.0,CES3232200001,322,Paper
2020-02-01,363.0,CES3232200001,322,Paper
2020-03-01,362.2,CES3232200001,322,Paper
2020-04-01,353.3,CES3232200001,322,Paper
2020-05-01,352.5,CES3232200001,322,Paper
2020-06-01,352.3,CES3232200001,322,Paper
2020-07-01,353.2,CES3232200001,322,Paper
2020-08-01,352.1,CES3232200001,322,Paper
2020-09-01,352.0,CES3232200001,322,Paper
2020-10-01,350.7,CES3232200001,322,Paper
2020-11-01,350.8,CES3232200001,322,Paper
2020-12-01,350.7,CES3232200001,322,Paper
2021-01-01,350.7,CES3232200001,322,Paper
2021-02-01,349.9,CES3232200001,322,Paper
2021-03-01,350.8,CES3232200001,322,Paper
2021-04-01,346.6,CES3232200001,322,Paper
2021-05-01,345.3,CES3232200001,322,Paper
2021-06-01,347.7,CES3232200001,322,Paper
2021-07-01,347.8,CES3232200001,322,Paper
2021-08-01,349.0,CES3232200001,322,Paper
2021-09-01,349.4,CES3232200001,322,Paper
2021-10-01,350.1,CES3232200001,322,Paper
2021-11-01,354.3,CES3232200001,322,Paper
2021-12-01,354.5,CES3232200001,322,Paper
2022-01-01,356.0,CES3232200001,322,Paper
2022-02-01,361.1,CES3232200001,322,Paper
2022-03-01,361.0,CES3232200001,322,Paper
2022-04-01,362.4,CES3232200001,322,Paper
2022-05-01,364.5,CES3232200001,322,Paper
2022-06-01,365.1,CES3232200001,322,Paper
2022-07-01,363.9,CES3232200001,322,Paper
2022-08-01,364.1,CES3232200001,322,Paper
2022-09-01,364.5,CES3232200001,322,Paper
2022-10-01,364.8,CES3232200001,322,Paper
2022-11-01,364.5,CES3232200001,322,Paper
2022-12-01,363.9,CES3232200001,322,Paper
2023-01-01,362.4,CES3232200001,322,Paper
2023-02-01,361.6,CES3232200001,322,Paper
2023-03-01,361.9,CES3232200001,322,Paper
2023-04-01,359.5,CES3232200001,322,Paper
2023-05-01,358.5,CES3232200001,322,Paper
2023-06-01,357.4,CES3232200001,322,Paper
2023-07-01,357.2,CES3232200001,322,Paper
2023-08-01,355.9,CES3232200001,322,Paper
2023-09-01,356.4,CES3232200001,322,Paper
2023-10-01,355.9,CES3232200001,322,Paper
2023-11-01,356.6,CES3232200001,322,Paper
2023-12-01,358.6,CES3232200001,322,Paper
2024-01-01,356.0,CES3232200001,322,Paper
2024-02-01,355.8,CES3232200001,322,Paper
2024-03-01,355.1,CES3232200001,322,Paper
2024-04-01,354.3,CES3232200001,322,Paper
2024-05-01,350.1,CES3232200001,322,Paper
2024-06-01,354.5,CES3232200001,322,Paper
2024-07-01,355.7,CES3232200001,322,Paper
2024-08-01,354.7,CES3232200001,322,Paper
2024-09-01,354.4,CES3232200001,322,Paper
2024-10-01,354.3,CES3232200001,322,Paper
2024-11-01,354.2,CES3232200001,322,Paper
2024-12-01,353.9,CES3232200001,322,Paper
2025-01-01,353.9,CES3232200001,322,Paper
2025-02-01,355.3,CES3232200001,322,Paper
2025-03-01,354.5,CES3232200001,322,Paper
2025-04-01,355.6,CES3232200001,322,Paper
2025-05-01,354.1,CES3232200001,322,Paper
2025-06-01,355.1,CES3232200001,322,Paper
2025-07-01,355.4,CES3232200001,322,Paper
2025-08-01,356.0,CES3232200001,322,Paper
2025-09-01,355.8,CES3232200001,322,Paper
2025-10-01,356.6,CES3232200001,322,Paper
2025-11-01,354.6,CES3232200001,322,Paper
2025-12-01,352.8,CES3232200001,322,Paper
2026-01-01,354.9,CES3232200001,322,Paper
2026-02-01,355.4,CES3232200001,322,Paper
2026-03-01,357.8,CES3232200001,322,Paper
2015-01-01,114.4,CES3232400001,324,Petroleum & Coal
2015-02-01,109.5,CES3232400001,324,Petroleum & Coal
2015-03-01,108.4,CES3232400001,324,Petroleum & Coal
2015-04-01,112.1,CES3232400001,324,Petroleum & Coal
2015-05-01,112.6,CES3232400001,324,Petroleum & Coal
2015-06-01,112.9,CES3232400001,324,Petroleum & Coal
2015-07-01,114.3,CES3232400001,324,Petroleum & Coal
2015-08-01,113.7,CES3232400001,324,Petroleum & Coal
2015-09-01,114.0,CES3232400001,324,Petroleum & Coal
2015-10-01,113.9,CES3232400001,324,Petroleum & Coal
2015-11-01,114.0,CES3232400001,324,Petroleum & Coal
2015-12-01,113.8,CES3232400001,324,Petroleum & Coal
2016-01-01,112.5,CES3232400001,324,Petroleum & Coal
2016-02-01,111.7,CES3232400001,324,Petroleum & Coal
2016-03-01,111.9,CES3232400001,324,Petroleum & Coal
2016-04-01,112.2,CES3232400001,324,Petroleum & Coal
2016-05-01,112.1,CES3232400001,324,Petroleum & Coal
2016-06-01,112.2,CES3232400001,324,Petroleum & Coal
2016-07-01,112.2,CES3232400001,324,Petroleum & Coal
2016-08-01,112.8,CES3232400001,324,Petroleum & Coal
2016-09-01,113.1,CES3232400001,324,Petroleum & Coal
2016-10-01,112.7,CES3232400001,324,Petroleum & Coal
2016-11-01,113.1,CES3232400001,324,Petroleum & Coal
2016-12-01,113.4,CES3232400001,324,Petroleum & Coal
2017-01-01,113.5,CES3232400001,324,Petroleum & Coal
2017-02-01,112.3,CES3232400001,324,Petroleum & Coal
2017-03-01,114.4,CES3232400001,324,Petroleum & Coal
2017-04-01,114.7,CES3232400001,324,Petroleum & Coal
2017-05-01,114.3,CES3232400001,324,Petroleum & Coal
2017-06-01,115.0,CES3232400001,324,Petroleum & Coal
2017-07-01,115.2,CES3232400001,324,Petroleum & Coal
2017-08-01,115.5,CES3232400001,324,Petroleum & Coal
2017-09-01,115.4,CES3232400001,324,Petroleum & Coal
2017-10-01,116.0,CES3232400001,324,Petroleum & Coal
2017-11-01,115.5,CES3232400001,324,Petroleum & Coal
2017-12-01,114.3,CES3232400001,324,Petroleum & Coal
2018-01-01,114.3,CES3232400001,324,Petroleum & Coal
2018-02-01,116.4,CES3232400001,324,Petroleum & Coal
2018-03-01,114.2,CES3232400001,324,Petroleum & Coal
2018-04-01,114.5,CES3232400001,324,Petroleum & Coal
2018-05-01,115.1,CES3232400001,324,Petroleum & Coal
2018-06-01,115.4,CES3232400001,324,Petroleum & Coal
2018-07-01,116.1,CES3232400001,324,Petroleum & Coal
2018-08-01,116.0,CES3232400001,324,Petroleum & Coal
2018-09-01,115.8,CES3232400001,324,Petroleum & Coal
2018-10-01,115.5,CES3232400001,324,Petroleum & Coal
2018-11-01,114.1,CES3232400001,324,Petroleum & Coal
2018-12-01,115.3,CES3232400001,324,Petroleum & Coal
2019-01-01,115.7,CES3232400001,324,Petroleum & Coal
2019-02-01,115.4,CES3232400001,324,Petroleum & Coal
2019-03-01,115.2,CES3232400001,324,Petroleum & Coal
2019-04-01,115.1,CES3232400001,324,Petroleum & Coal
2019-05-01,115.6,CES3232400001,324,Petroleum & Coal
2019-06-01,115.4,CES3232400001,324,Petroleum & Coal
2019-07-01,114.3,CES3232400001,324,Petroleum & Coal
2019-08-01,113.3,CES3232400001,324,Petroleum & Coal
2019-09-01,113.3,CES3232400001,324,Petroleum & Coal
2019-10-01,112.1,CES3232400001,324,Petroleum & Coal
2019-11-01,113.2,CES3232400001,324,Petroleum & Coal
2019-12-01,113.1,CES3232400001,324,Petroleum & Coal
2020-01-01,113.2,CES3232400001,324,Petroleum & Coal
2020-02-01,112.9,CES3232400001,324,Petroleum & Coal
2020-03-01,112.6,CES3232400001,324,Petroleum & Coal
2020-04-01,105.0,CES3232400001,324,Petroleum & Coal
2020-05-01,104.5,CES3232400001,324,Petroleum & Coal
2020-06-01,104.6,CES3232400001,324,Petroleum & Coal
2020-07-01,104.9,CES3232400001,324,Petroleum & Coal
2020-08-01,105.2,CES3232400001,324,Petroleum & Coal
2020-09-01,105.3,CES3232400001,324,Petroleum & Coal
2020-10-01,105.8,CES3232400001,324,Petroleum & Coal
2020-11-01,105.8,CES3232400001,324,Petroleum & Coal
2020-12-01,110.1,CES3232400001,324,Petroleum & Coal
2021-01-01,105.8,CES3232400001,324,Petroleum & Coal
2021-02-01,106.5,CES3232400001,324,Petroleum & Coal
2021-03-01,106.0,CES3232400001,324,Petroleum & Coal
2021-04-01,104.7,CES3232400001,324,Petroleum & Coal
2021-05-01,104.5,CES3232400001,324,Petroleum & Coal
2021-06-01,104.0,CES3232400001,324,Petroleum & Coal
2021-07-01,104.1,CES3232400001,324,Petroleum & Coal
2021-08-01,104.5,CES3232400001,324,Petroleum & Coal
2021-09-01,105.3,CES3232400001,324,Petroleum & Coal
2021-10-01,105.4,CES3232400001,324,Petroleum & Coal
2021-11-01,105.3,CES3232400001,324,Petroleum & Coal
2021-12-01,105.2,CES3232400001,324,Petroleum & Coal
2022-01-01,102.8,CES3232400001,324,Petroleum & Coal
2022-02-01,103.9,CES3232400001,324,Petroleum & Coal
2022-03-01,105.0,CES3232400001,324,Petroleum & Coal
2022-04-01,106.3,CES3232400001,324,Petroleum & Coal
2022-05-01,106.6,CES3232400001,324,Petroleum & Coal
2022-06-01,106.9,CES3232400001,324,Petroleum & Coal
2022-07-01,107.6,CES3232400001,324,Petroleum & Coal
2022-08-01,105.5,CES3232400001,324,Petroleum & Coal
2022-09-01,106.5,CES3232400001,324,Petroleum & Coal
2022-10-01,107.0,CES3232400001,324,Petroleum & Coal
2022-11-01,107.9,CES3232400001,324,Petroleum & Coal
2022-12-01,105.6,CES3232400001,324,Petroleum & Coal
2023-01-01,106.3,CES3232400001,324,Petroleum & Coal
2023-02-01,106.8,CES3232400001,324,Petroleum & Coal
2023-03-01,107.2,CES3232400001,324,Petroleum & Coal
2023-04-01,108.3,CES3232400001,324,Petroleum & Coal
2023-05-01,108.5,CES3232400001,324,Petroleum & Coal
2023-06-01,109.5,CES3232400001,324,Petroleum & Coal
2023-07-01,108.9,CES3232400001,324,Petroleum & Coal
2023-08-01,108.9,CES3232400001,324,Petroleum & Coal
2023-09-01,108.7,CES3232400001,324,Petroleum & Coal
2023-10-01,108.8,CES3232400001,324,Petroleum & Coal
2023-11-01,109.9,CES3232400001,324,Petroleum & Coal
2023-12-01,110.0,CES3232400001,324,Petroleum & Coal
2024-01-01,110.2,CES3232400001,324,Petroleum & Coal
2024-02-01,110.8,CES3232400001,324,Petroleum & Coal
2024-03-01,110.8,CES3232400001,324,Petroleum & Coal
2024-04-01,110.4,CES3232400001,324,Petroleum & Coal
2024-05-01,110.6,CES3232400001,324,Petroleum & Coal
2024-06-01,110.8,CES3232400001,324,Petroleum & Coal
2024-07-01,110.2,CES3232400001,324,Petroleum & Coal
2024-08-01,110.3,CES3232400001,324,Petroleum & Coal
2024-09-01,110.1,CES3232400001,324,Petroleum & Coal
2024-10-01,110.5,CES3232400001,324,Petroleum & Coal
2024-11-01,109.8,CES3232400001,324,Petroleum & Coal
2024-12-01,109.7,CES3232400001,324,Petroleum & Coal
2025-01-01,110.6,CES3232400001,324,Petroleum & Coal
2025-02-01,110.3,CES3232400001,324,Petroleum & Coal
2025-03-01,111.0,CES3232400001,324,Petroleum & Coal
2025-04-01,109.7,CES3232400001,324,Petroleum & Coal
2025-05-01,108.7,CES3232400001,324,Petroleum & Coal
2025-06-01,109.2,CES3232400001,324,Petroleum & Coal
2025-07-01,109.4,CES3232400001,324,Petroleum & Coal
2025-08-01,109.2,CES3232400001,324,Petroleum & Coal
2025-09-01,110.1,CES3232400001,324,Petroleum & Coal
2025-10-01,109.0,CES3232400001,324,Petroleum & Coal
2025-11-01,109.1,CES3232400001,324,Petroleum & Coal
2025-12-01,109.7,CES3232400001,324,Petroleum & Coal
2026-01-01,109.2,CES3232400001,324,Petroleum & Coal
2026-02-01,108.8,CES3232400001,324,Petroleum & Coal
2026-03-01,108.5,CES3232400001,324,Petroleum & Coal
2015-01-01,681.9,CES3232600001,326,Plastics & Rubber
2015-02-01,683.3,CES3232600001,326,Plastics & Rubber
2015-03-01,684.1,CES3232600001,326,Plastics & Rubber
2015-04-01,685.8,CES3232600001,326,Plastics & Rubber
2015-05-01,687.4,CES3232600001,326,Plastics & Rubber
2015-06-01,687.8,CES3232600001,326,Plastics & Rubber
2015-07-01,690.5,CES3232600001,326,Plastics & Rubber
2015-08-01,690.0,CES3232600001,326,Plastics & Rubber
2015-09-01,691.8,CES3232600001,326,Plastics & Rubber
2015-10-01,693.2,CES3232600001,326,Plastics & Rubber
2015-11-01,694.7,CES3232600001,326,Plastics & Rubber
2015-12-01,695.7,CES3232600001,326,Plastics & Rubber
2016-01-01,696.5,CES3232600001,326,Plastics & Rubber
2016-02-01,697.3,CES3232600001,326,Plastics & Rubber
2016-03-01,699.1,CES3232600001,326,Plastics & Rubber
2016-04-01,700.4,CES3232600001,326,Plastics & Rubber
2016-05-01,704.5,CES3232600001,326,Plastics & Rubber
2016-06-01,704.5,CES3232600001,326,Plastics & Rubber
2016-07-01,705.5,CES3232600001,326,Plastics & Rubber
2016-08-01,703.7,CES3232600001,326,Plastics & Rubber
2016-09-01,705.1,CES3232600001,326,Plastics & Rubber
2016-10-01,705.4,CES3232600001,326,Plastics & Rubber
2016-11-01,703.9,CES3232600001,326,Plastics & Rubber
2016-12-01,705.7,CES3232600001,326,Plastics & Rubber
2017-01-01,708.0,CES3232600001,326,Plastics & Rubber
2017-02-01,711.0,CES3232600001,326,Plastics & Rubber
2017-03-01,712.5,CES3232600001,326,Plastics & Rubber
2017-04-01,712.4,CES3232600001,326,Plastics & Rubber
2017-05-01,712.9,CES3232600001,326,Plastics & Rubber
2017-06-01,714.5,CES3232600001,326,Plastics & Rubber
2017-07-01,717.3,CES3232600001,326,Plastics & Rubber
2017-08-01,720.9,CES3232600001,326,Plastics & Rubber
2017-09-01,721.8,CES3232600001,326,Plastics & Rubber
2017-10-01,723.6,CES3232600001,326,Plastics & Rubber
2017-11-01,725.0,CES3232600001,326,Plastics & Rubber
2017-12-01,725.1,CES3232600001,326,Plastics & Rubber
2018-01-01,727.9,CES3232600001,326,Plastics & Rubber
2018-02-01,727.1,CES3232600001,326,Plastics & Rubber
2018-03-01,727.5,CES3232600001,326,Plastics & Rubber
2018-04-01,729.1,CES3232600001,326,Plastics & Rubber
2018-05-01,729.6,CES3232600001,326,Plastics & Rubber
2018-06-01,730.2,CES3232600001,326,Plastics & Rubber
2018-07-01,731.3,CES3232600001,326,Plastics & Rubber
2018-08-01,731.4,CES3232600001,326,Plastics & Rubber
2018-09-01,732.5,CES3232600001,326,Plastics & Rubber
2018-10-01,733.4,CES3232600001,326,Plastics & Rubber
2018-11-01,734.4,CES3232600001,326,Plastics & Rubber
2018-12-01,734.7,CES3232600001,326,Plastics & Rubber
2019-01-01,734.4,CES3232600001,326,Plastics & Rubber
2019-02-01,733.9,CES3232600001,326,Plastics & Rubber
2019-03-01,733.2,CES3232600001,326,Plastics & Rubber
2019-04-01,732.1,CES3232600001,326,Plastics & Rubber
2019-05-01,732.0,CES3232600001,326,Plastics & Rubber
2019-06-01,733.5,CES3232600001,326,Plastics & Rubber
2019-07-01,731.1,CES3232600001,326,Plastics & Rubber
2019-08-01,732.8,CES3232600001,326,Plastics & Rubber
2019-09-01,731.6,CES3232600001,326,Plastics & Rubber
2019-10-01,729.8,CES3232600001,326,Plastics & Rubber
2019-11-01,729.6,CES3232600001,326,Plastics & Rubber
2019-12-01,728.9,CES3232600001,326,Plastics & Rubber
2020-01-01,731.8,CES3232600001,326,Plastics & Rubber
2020-02-01,729.0,CES3232600001,326,Plastics & Rubber
2020-03-01,727.1,CES3232600001,326,Plastics & Rubber
2020-04-01,660.0,CES3232600001,326,Plastics & Rubber
2020-05-01,678.4,CES3232600001,326,Plastics & Rubber
2020-06-01,704.1,CES3232600001,326,Plastics & Rubber
2020-07-01,698.8,CES3232600001,326,Plastics & Rubber
2020-08-01,703.7,CES3232600001,326,Plastics & Rubber
2020-09-01,705.4,CES3232600001,326,Plastics & Rubber
2020-10-01,710.4,CES3232600001,326,Plastics & Rubber
2020-11-01,712.6,CES3232600001,326,Plastics & Rubber
2020-12-01,716.5,CES3232600001,326,Plastics & Rubber
2021-01-01,714.6,CES3232600001,326,Plastics & Rubber
2021-02-01,718.7,CES3232600001,326,Plastics & Rubber
2021-03-01,718.8,CES3232600001,326,Plastics & Rubber
2021-04-01,716.4,CES3232600001,326,Plastics & Rubber
2021-05-01,719.8,CES3232600001,326,Plastics & Rubber
2021-06-01,717.4,CES3232600001,326,Plastics & Rubber
2021-07-01,721.8,CES3232600001,326,Plastics & Rubber
2021-08-01,731.2,CES3232600001,326,Plastics & Rubber
2021-09-01,728.2,CES3232600001,326,Plastics & Rubber
2021-10-01,733.7,CES3232600001,326,Plastics & Rubber
2021-11-01,740.1,CES3232600001,326,Plastics & Rubber
2021-12-01,743.9,CES3232600001,326,Plastics & Rubber
2022-01-01,741.0,CES3232600001,326,Plastics & Rubber
2022-02-01,746.4,CES3232600001,326,Plastics & Rubber
2022-03-01,750.9,CES3232600001,326,Plastics & Rubber
2022-04-01,754.7,CES3232600001,326,Plastics & Rubber
2022-05-01,753.6,CES3232600001,326,Plastics & Rubber
2022-06-01,756.8,CES3232600001,326,Plastics & Rubber
2022-07-01,757.4,CES3232600001,326,Plastics & Rubber
2022-08-01,757.4,CES3232600001,326,Plastics & Rubber
2022-09-01,757.9,CES3232600001,326,Plastics & Rubber
2022-10-01,762.1,CES3232600001,326,Plastics & Rubber
2022-11-01,756.4,CES3232600001,326,Plastics & Rubber
2022-12-01,751.0,CES3232600001,326,Plastics & Rubber
2023-01-01,749.7,CES3232600001,326,Plastics & Rubber
2023-02-01,744.4,CES3232600001,326,Plastics & Rubber
2023-03-01,741.8,CES3232600001,326,Plastics & Rubber
2023-04-01,740.3,CES3232600001,326,Plastics & Rubber
2023-05-01,738.8,CES3232600001,326,Plastics & Rubber
2023-06-01,740.8,CES3232600001,326,Plastics & Rubber
2023-07-01,738.4,CES3232600001,326,Plastics & Rubber
2023-08-01,733.5,CES3232600001,326,Plastics & Rubber
2023-09-01,737.7,CES3232600001,326,Plastics & Rubber
2023-10-01,735.5,CES3232600001,326,Plastics & Rubber
2023-11-01,730.9,CES3232600001,326,Plastics & Rubber
2023-12-01,728.6,CES3232600001,326,Plastics & Rubber
2024-01-01,732.0,CES3232600001,326,Plastics & Rubber
2024-02-01,729.6,CES3232600001,326,Plastics & Rubber
2024-03-01,727.2,CES3232600001,326,Plastics & Rubber
2024-04-01,727.3,CES3232600001,326,Plastics & Rubber
2024-05-01,726.5,CES3232600001,326,Plastics & Rubber
2024-06-01,724.6,CES3232600001,326,Plastics & Rubber
2024-07-01,721.6,CES3232600001,326,Plastics & Rubber
2024-08-01,718.6,CES3232600001,326,Plastics & Rubber
2024-09-01,717.5,CES3232600001,326,Plastics & Rubber
2024-10-01,713.3,CES3232600001,326,Plastics & Rubber
2024-11-01,709.3,CES3232600001,326,Plastics & Rubber
2024-12-01,709.5,CES3232600001,326,Plastics & Rubber
2025-01-01,707.2,CES3232600001,326,Plastics & Rubber
2025-02-01,706.8,CES3232600001,326,Plastics & Rubber
2025-03-01,708.1,CES3232600001,326,Plastics & Rubber
2025-04-01,706.5,CES3232600001,326,Plastics & Rubber
2025-05-01,706.5,CES3232600001,326,Plastics & Rubber
2025-06-01,703.3,CES3232600001,326,Plastics & Rubber
2025-07-01,702.3,CES3232600001,326,Plastics & Rubber
2025-08-01,703.9,CES3232600001,326,Plastics & Rubber
2025-09-01,701.3,CES3232600001,326,Plastics & Rubber
2025-10-01,701.8,CES3232600001,326,Plastics & Rubber
2025-11-01,702.4,CES3232600001,326,Plastics & Rubber
2025-12-01,697.5,CES3232600001,326,Plastics & Rubber
